,date,latitude,longitude,depth,magnitude,magnitude type,place
77612,2014-08-29T18:37:31+0000,65.5986,-122.6327,10.0,5.0,Mw,191 km E   of Norman Wells
77631,2014-09-01T16:46:04+0000,44.2631,-129.5365,10.0,4.6,Mw,604 km SW  of Ucluelet
77636,2014-09-02T04:57:34+0000,70.9758,-65.6116,18.0,4.0,ML,124 km NE from Clyde River
77638,2014-09-02T06:50:29+0000,44.1313,-129.4231,10.0,4.6,Mw,612 km SW  of Ucluelet
77725,2014-09-10T16:36:39+0000,50.447,-130.2802,10.0,4.9,Mw,204 km W   of Pt. Hardy
77782,2014-09-17T10:06:12+0000,47.5613,-123.0092,16.6,4.0,ML,51 km W   of Seattle
77816,2014-09-19T07:37:52+0000,64.4694,-134.8189,1.0,4.1,ML,226 km E   of Dawson
77912,2014-09-27T21:05:38+0000,52.7008,-132.3088,23.3,4.7,Mw,69 km SW  of Sandspit
77956,2014-10-03T02:44:29+0000,71.1565,-62.8495,18.0,4.4,Mw,225 km NE from Clyde River
78213,2014-11-05T16:03:51+0000,59.1709,-136.3469,2.2,4.7,Mw,64 km W   of Haines
78232,2014-11-09T04:42:40+0000,76.5124,-97.1245,18.0,4.7,MN,125 km N  from Polaris
78234,2014-11-09T06:32:44+0000,76.6159,-96.8758,18.0,4.1,MN,137 km N  from Polaris
78242,2014-11-11T19:24:24+0000,60.5752,-57.9076,18.0,4.1,ML,381 km E  from Killiniq
78256,2014-11-15T06:58:49+0000,48.3673,-114.2569,10.2,4.9,ML,167 km SE  of Cranbrook
78318,2014-11-26T14:15:43+0000,50.828,-139.036,10.0,4.7,Mw,562 km WSW of Sandspit
78489,2014-12-12T06:08:09+0000,48.8697,-129.2989,10.0,4.1,Mw,244 km SW  of Pt. Hardy
78490,2014-12-12T06:08:09+0000,48.8697,-129.2989,10.0,4.7,Mw,244 km SW  of Pt. Hardy
78611,2014-12-20T21:36:32+0000,50.722,-130.4937,10.0,4.4,Mw,216 km W   of Pt. Hardy
78614,2014-12-20T22:54:28+0000,50.7377,-130.4949,10.0,4.5,Mw,216 km W   of Pt. Hardy
78619,2014-12-21T02:57:35+0000,50.722,-130.5273,10.0,5.2,Mw,219 km W   of Pt. Hardy
78625,2014-12-21T05:19:40+0000,50.7471,-130.4936,10.0,4.1,Mw,216 km W   of Pt. Hardy
78629,2014-12-21T07:35:48+0000,50.7493,-130.4889,10.0,4.0,Mw,216 km W   of Pt. Hardy
78634,2014-12-21T09:40:45+0000,50.7095,-130.5405,10.0,5.2,Mw,220 km W   of Pt. Hardy
78635,2014-12-21T10:19:45+0000,50.7373,-130.4995,10.0,4.3,Mw,217 km W   of Pt. Hardy
78637,2014-12-21T10:45:44+0000,50.7624,-130.4463,10.0,4.7,Mw,213 km W   of Pt. Hardy
78657,2014-12-22T06:51:37+0000,50.7457,-130.5248,10.0,4.5,Mw,219 km W   of Pt. Hardy
78664,2014-12-22T21:01:03+0000,50.7285,-130.5002,10.0,4.6,Mw,217 km W   of Pt. Hardy
78742,2014-12-30T12:57:22+0000,51.3227,-131.2469,10.0,4.5,Mw,218 km SSE of Sandspit
78781,2015-01-02T10:15:33+0000,50.7322,-130.5003,10.0,5.4,Mw,217 km W   of Pt. Hardy
78831,2015-01-04T01:49:55+0000,50.5235,-130.4792,10.0,4.5,Mw,217 km W   of Pt. Hardy
78847,2015-01-05T00:18:35+0000,50.7615,-130.4555,10.0,4.0,Mw,214 km W   of Pt. Hardy
78901,2015-01-08T02:02:53+0000,49.1762,-125.723,40.3,4.4,ML,14 km E   of Tofino
79016,2015-01-16T13:05:28+0000,49.4297,-66.7949,18.0,4.3,MN,37 km N from Cap-Chat
79144,2015-01-23T06:49:20+0000,54.433,-117.3015,1.0,4.4,ML,180 km NNE of Jasper
79185,2015-01-25T21:10:12+0000,52.5619,-131.9669,17.6,4.5,Mw,77 km SSW of Sandspit
79476,2015-02-12T02:11:41+0000,72.0519,-75.0894,18.0,4.8,MN,122 km SE from Pond Inlet
79605,2015-02-18T09:04:11+0000,47.2473,-120.7232,5.3,4.4,ML,WASHINGTON
79617,2015-02-18T22:15:07+0000,58.3658,-136.8968,10.0,4.5,Mw,127 km WSW of Haines
79619,2015-02-18T23:58:59+0000,50.9358,-50.9706,18.0,4.1,ML,Offshore Newfoundland.
79848,2015-03-04T08:35:05+0000,50.0099,-130.0856,10.0,5.1,Mw,204 km WSW of Pt. Hardy
79889,2015-03-06T16:56:40+0000,50.5492,-130.385,10.0,4.4,Mw,210 km W   of Pt. Hardy
79925,2015-03-08T20:42:09+0000,48.7895,-129.2251,10.0,4.9,Mw,245 km W   of Tofino
80074,2015-03-19T09:57:18+0000,50.9076,-138.9202,10.0,4.4,Mw,551 km WSW of Sandspit
80160,2015-03-25T19:22:42+0000,49.2386,-128.3912,10.0,4.9,Mw,172 km W   of Gold R.
80536,2015-04-24T02:32:20+0000,48.0925,-116.3815,8.2,4.0,ML,89 km ENE of Spokane
80540,2015-04-24T05:43:36+0000,48.1314,-116.3607,8.9,4.0,ML,93 km ENE of Spokane
80556,2015-04-24T13:54:06+0000,51.4632,-131.104,10.0,4.9,Mw,204 km SSE of Sandspit
80557,2015-04-24T13:56:12+0000,51.4312,-131.0629,10.0,6.3,Mw,208 km SSE of Sandspit
80558,2015-04-24T14:03:36+0000,51.5739,-130.8485,8.4,4.1,ML,197 km SSE of Sandspit
80559,2015-04-24T14:09:30+0000,51.5028,-130.9679,10.0,5.0,Mw,202 km SSE of Sandspit
80600,2015-04-25T08:08:02+0000,41.8345,-55.5456,18.0,4.2,ML,Atlantic Ocean.
80732,2015-05-02T09:49:24+0000,73.6386,-70.2609,18.0,4.2,ML,271 km NE from Pond Inlet
80939,2015-05-16T09:01:08+0000,51.611,-131.0122,10.0,4.4,Mw,190 km SSE of Sandspit
81027,2015-05-21T16:56:45+0000,59.4975,-136.5688,10.0,4.2,Mw,87 km WNW of Haines
81307,2015-06-13T23:57:55+0000,54.1023,-116.9498,5.0,4.6,Mw,155 km NE  of Jasper
81891,2015-07-29T23:30:55+0000,50.4015,-130.2467,10.0,4.4,Mw,202 km W   of Pt. Hardy
81894,2015-07-30T00:31:03+0000,50.5581,-130.0918,10.0,5.0,Mw,189 km W   of Pt. Hardy
81931,2015-07-31T17:45:07+0000,50.3109,-130.3041,10.0,4.4,Mw,208 km W   of Pt. Hardy
82145,2015-08-17T07:58:25+0000,48.7102,-129.0821,10.0,4.7,Mw,236 km W   of Tofino
82162,2015-08-17T20:15:00+0000,57.0127,-122.1537,5.0,4.6,Mw,116 km WNW of Fort St. John
82176,2015-08-18T11:01:34+0000,71.9766,-75.2048,18.0,4.0,MN,124 km SE from Pond Inlet
82364,2015-08-30T15:12:51+0000,51.0879,-130.7446,10.0,4.3,Mw,216 km WSW of Bella Bella
82509,2015-09-08T09:38:01+0000,50.5011,-130.371,10.0,4.5,Mw,209 km W   of Pt. Hardy
82688,2015-09-19T21:50:25+0000,49.1722,-130.1169,10.0,4.8,Mw,257 km WSW of Pt. Hardy
82717,2015-09-22T13:24:51+0000,50.2268,-130.2529,10.0,4.7,Mw,207 km W   of Pt. Hardy
82751,2015-09-24T13:48:56+0000,50.5925,-130.4811,10.0,5.8,Mw,216 km W   of Pt. Hardy
82806,2015-09-25T08:47:20+0000,50.6396,-130.4837,10.0,4.0,Mw,216 km W   of Pt. Hardy
82834,2015-09-26T04:51:54+0000,60.5558,-43.3148,18.0,4.3,MN,Southern Greenland
83168,2015-10-16T18:05:44+0000,68.0696,-136.3054,1.0,4.1,Mw,105 km WNW of Fort McPherson
83245,2015-10-21T20:33:24+0000,64.232,-130.9016,1.0,4.7,Mw,231 km WSW of Norman Wells
83262,2015-10-22T23:07:35+0000,50.5058,-130.3726,10.0,5.1,Mw,209 km W   of Pt. Hardy
83570,2015-11-18T10:19:53+0000,71.1891,-64.3506,18.0,4.4,ML,BAFFIN BAY SEISMIC ZONE.
83616,2015-11-22T06:02:39+0000,51.4359,-131.3618,10.0,4.5,Mw,204 km SSE of Sandspit
83619,2015-11-22T06:43:38+0000,51.4529,-131.2734,10.0,4.6,Mw,203 km SSE of Sandspit
83640,2015-11-23T04:13:55+0000,51.3713,-131.472,10.0,4.8,Mw,210 km S   of Sandspit
83657,2015-11-24T07:35:59+0000,51.399,-131.3219,10.0,4.0,Mw,208 km SSE of Sandspit
83894,2015-12-16T08:22:30+0000,50.5434,-130.3506,10.0,4.5,Mw,207 km W   of Pt. Hardy
84007,2015-12-26T03:57:03+0000,50.4786,-130.1914,10.0,4.3,Mw,197 km W   of Pt. Hardy
84068,2015-12-30T07:39:28+0000,48.6151,-123.2865,57.5,4.7,Mw,9 km ESE of Sidney
84272,2016-01-19T19:54:40+0000,48.6336,-129.0129,10.0,4.0,Mw,233 km W   of Tofino
84273,2016-01-19T19:54:40+0000,48.6336,-129.0129,10.0,4.7,Mw,233 km W   of Tofino
84362,2016-01-27T21:44:28+0000,47.5499,-129.127,10.0,4.0,Mw,296 km WSW of Tofino
84377,2016-01-30T03:30:20+0000,50.7406,-130.5597,10.0,4.7,Mw,221 km W   of Pt. Hardy
84436,2016-02-04T06:07:31+0000,47.4797,-129.1327,10.0,4.2,Mw,302 km WSW of Tofino
84516,2016-02-09T07:37:12+0000,74.0578,-72.1428,18.0,4.6,ML,241 km NE from Pond Inlet
84880,2016-03-05T18:37:58+0000,49.4129,-129.662,10.0,4.4,Mw,215 km WSW of Pt. Hardy
84881,2016-03-05T18:38:31+0000,49.4191,-129.6442,10.0,4.4,Mw,213 km WSW of Pt. Hardy
85064,2016-03-18T22:46:53+0000,49.4499,-130.1017,10.0,5.5,Mw,236 km WSW of Pt. Hardy
85106,2016-03-20T10:22:31+0000,75.8955,-120.52,18.0,4.1,ML,50 km SW from Mould Bay
85320,2016-04-06T01:34:17+0000,69.1736,-53.8334,18.0,4.0,ML,Western Greenland.
85481,2016-04-17T16:17:16+0000,69.1822,-53.8334,18.0,4.4,ML,Western Greenland.
85615,2016-04-27T00:23:31+0000,41.7344,-55.3408,18.0,4.0,ML,Atlantic Ocean.
85731,2016-05-07T05:25:19+0000,47.3657,-129.0018,10.0,4.4,Mw,302 km WSW of Tofino
85732,2016-05-07T05:25:19+0000,47.3657,-129.0018,10.0,5.1,Mw,302 km WSW of Tofino
85752,2016-05-09T01:58:00+0000,52.662,-132.0831,23.2,4.3,Mw,67 km SSW of Sandspit
85771,2016-05-10T22:10:36+0000,50.4374,-130.194,10.0,4.2,Mw,198 km W   of Pt. Hardy
86269,2016-06-23T03:33:59+0000,59.9829,-56.0067,18.0,4.3,ML,441 km NE from Nutak
86623,2016-07-17T23:50:32+0000,64.0522,-86.7996,18.0,4.1,MN,178 km W from Coral Harbour
86687,2016-07-22T09:02:59+0000,72.7208,-74.8617,18.0,4.2,MN,104 km E from Pond Inlet
86882,2016-08-03T15:04:33+0000,60.1623,-139.5874,1.0,4.2,Mw,97 km N   of Yakutat
86946,2016-08-09T14:39:08+0000,50.0842,-130.2728,10.0,4.7,Mw,213 km WSW of Pt. Hardy
87120,2016-08-23T23:36:23+0000,62.2924,-133.4928,4.0,4.1,Mw,192 km NE  of Whitehorse
87152,2016-08-26T07:19:11+0000,51.2231,-130.7823,10.0,4.4,Mw,210 km WSW of Bella Bella
87155,2016-08-26T17:54:51+0000,71.6491,-69.8903,18.0,4.1,MN,140 km N from Clyde River
87164,2016-08-27T10:47:58+0000,71.9613,-75.1341,18.0,4.2,MN,127 km SE from Pond Inlet
87261,2016-09-10T16:16:31+0000,49.1919,-119.2687,1.0,4.1,ML,41 km SE  of Penticton
87313,2016-09-13T07:02:53+0000,65.4986,-138.1286,1.0,4.0,ML,171 km NE  of Dawson
87338,2016-09-15T01:07:06+0000,44.0896,-128.4227,10.0,4.1,Mw,583 km SSW of Ucluelet
87355,2016-09-16T19:46:50+0000,51.3998,-130.9427,10.0,5.2,Mw,211 km WSW of Bella Bella
87368,2016-09-17T22:45:55+0000,48.807,-129.2912,10.0,4.3,Mw,249 km W   of Tofino
87369,2016-09-17T22:45:55+0000,48.807,-129.2912,10.0,4.5,Mw,249 km W   of Tofino
87630,2016-10-09T02:28:48+0000,64.6549,-133.0357,1.0,4.5,Mw,305 km W   of Norman Wells
87703,2016-10-13T21:13:05+0000,62.7577,-125.3027,5.0,4.1,ML,236 km WNW of Fort Simpson
87761,2016-10-20T17:49:45+0000,62.1762,-61.6214,18.0,4.1,ML,198 km NE from Resolution Island
87846,2016-10-30T07:33:59+0000,66.0921,-85.6917,18.0,4.0,MN,55 km SE from Repulse Bay
88008,2016-11-16T14:25:35+0000,59.6131,-137.6481,1.5,5.0,ML,110 km E   of Yakutat
88117,2016-11-25T04:02:26+0000,50.9837,-130.2089,10.0,4.5,Mw,194 km WSW of Bella Bella
88197,2016-12-02T07:02:30+0000,78.3046,-110.7201,18.0,4.4,ML,169 km W from Isachsen
88207,2016-12-02T15:22:59+0000,60.0637,-59.3605,18.0,4.7,ML,LABRADOR SEA SEISMIC ZONE.
88471,2016-12-26T23:59:50+0000,60.1192,-141.1368,5.2,4.3,Mw,130 km WNW of Yakutat
88568,2017-01-06T12:09:37+0000,44.18,-128.96,10.0,4.3,Mw,591 SW of Ucluelet
88573,2017-01-06T15:48:59+0000,50.114,-130.064,10.0,5.3,Mw,198 WSW of Pt. Hardy
88578,2017-01-06T16:52:21+0000,50.086,-130.092,10.0,4.6,Mw,201 WSW of Pt. Hardy
88583,2017-01-06T21:05:27+0000,49.905,-130.205,10.0,4.4,Mw,217 WSW of Pt. Hardy
88593,2017-01-07T03:11:54+0000,50.048,-130.234,10.0,4.2,Mw,212 WSW of Pt. Hardy
88594,2017-01-07T03:13:54+0000,50.173,-130.109,10.0,5.5,Mw,199 W of Pt. Hardy
88595,2017-01-07T03:17:39+0000,50.025,-130.122,10.0,4.8,Mw,206 WSW of Pt. Hardy
88596,2017-01-07T03:23:58+0000,50.039,-130.274,10.0,4.6,Mw,215 WSW of Pt. Hardy
88599,2017-01-07T06:32:37+0000,50.026,-130.076,10.0,4.6,Mw,203 WSW of Pt. Hardy
88620,2017-01-08T23:47:11+0000,74.269,-92.144,18.0,5.9,Mw,93 SE from Resolute
88640,2017-01-09T17:55:35+0000,74.37,-92.152,18.0,5.0,Mw,88 SE from Resolute
88643,2017-01-09T19:43:46+0000,74.324,-92.24,18.0,4.4,MN,88 SE from Resolute
88744,2017-01-16T20:53:37+0000,58.17,-136.938,5.0,4.1,ML,144 WSW of Haines
88746,2017-01-16T21:40:11+0000,58.197,-136.872,5.0,5.0,Mw,139 WSW of Haines
88801,2017-01-20T01:26:15+0000,78.177,-106.596,18.0,4.7,Mw,97 SW from Isachsen
88834,2017-01-22T10:30:47+0000,71.926,-135.291,35.0,4.0,ML,346 W of Sachs Harbour
89040,2017-02-05T02:22:09+0000,76.038,-121.4,18.0,4.7,ML,60 W from Mould Bay
89049,2017-02-05T14:32:02+0000,50.847,-49.234,18.0,4.7,ML,Offshore Newfoundland
89117,2017-02-10T15:01:49+0000,74.288,-92.167,18.0,5.3,Mw,92 SE from Resolute
89138,2017-02-12T03:47:37+0000,49.065,-129.64,10.0,5.0,Mw,241 SW of Pt. Hardy
89204,2017-02-18T14:40:38+0000,50.885,-124.386,21.0,4.1,Mw,115 N of Powell R.
89239,2017-02-21T11:25:29+0000,78.12,-105.712,18.0,4.0,ML,89 SW from Isachsen
89283,2017-02-23T06:04:55+0000,49.533,-129.542,10.0,5.1,Mw,199 WSW of Pt. Hardy
89285,2017-02-23T06:29:21+0000,49.546,-129.507,10.0,4.5,Mw,196 WSW of Pt. Hardy
89321,2017-02-24T12:28:22+0000,49.499,-129.478,10.0,5.1,Mw,198 WSW of Pt. Hardy
89379,2017-02-28T23:48:30+0000,61.546,-141.098,3.6,4.1,ML,211 WNW of Haines Jct.
89380,2017-02-28T23:57:36+0000,50.464,-130.295,10.0,4.2,Mw,205 W of Pt. Hardy
89381,2017-02-28T23:58:12+0000,50.587,-130.166,10.0,4.2,Mw,194 W of Pt. Hardy
89535,2017-03-13T22:48:15+0000,78.136,-105.44,18.0,4.1,ML,84 SW from Isachsen
90152,2017-05-01T12:31:54+0000,59.867,-136.664,5.1,6.2,Mw,109 SE of Haines Jct.
90154,2017-05-01T12:49:17+0000,59.896,-136.778,1.3,5.0,Mw,103 SE of Haines Jct.
90155,2017-05-01T12:56:38+0000,59.851,-136.681,16.4,4.0,ML,110 SE of Haines Jct.
90158,2017-05-01T14:18:15+0000,59.83,-136.704,2.5,6.3,Mw,112 SE of Haines Jct.
90160,2017-05-01T14:35:40+0000,59.79,-136.704,1.7,4.2,ML,112 WNW of Haines
90161,2017-05-01T14:59:21+0000,59.79,-136.585,1.0,4.8,ML,107 WNW of Haines
90162,2017-05-01T14:59:21+0000,59.79,-136.585,1.0,5.0,Mw,107 WNW of Haines
90163,2017-05-01T15:21:47+0000,59.835,-136.714,6.6,4.6,ML,111 SE of Haines Jct.
90165,2017-05-01T15:35:27+0000,59.79,-136.696,1.0,4.1,ML,112 WNW of Haines
90166,2017-05-01T15:50:32+0000,59.837,-136.669,2.6,4.1,ML,112 SE of Haines Jct.
90170,2017-05-01T18:30:39+0000,59.842,-136.653,4.2,4.3,ML,112 SE of Haines Jct.
90173,2017-05-01T20:16:32+0000,59.782,-136.701,1.2,4.1,ML,111 WNW of Haines
90175,2017-05-01T20:48:46+0000,59.835,-136.654,4.6,4.1,ML,112 SE of Haines Jct.
90186,2017-05-02T05:41:46+0000,59.78,-136.547,2.0,4.0,ML,105 WNW of Haines
90187,2017-05-02T06:04:20+0000,59.802,-136.695,4.5,4.0,ML,113 WNW of Haines
90188,2017-05-02T08:09:29+0000,59.798,-136.744,2.8,4.1,ML,114 WNW of Haines
90190,2017-05-02T12:34:58+0000,59.797,-136.755,4.7,4.1,ML,114 SE of Haines Jct.
90191,2017-05-02T12:36:45+0000,59.782,-136.685,1.0,4.1,ML,111 WNW of Haines
90192,2017-05-02T17:46:42+0000,59.823,-136.662,3.9,4.4,ML,113 WNW of Haines
90199,2017-05-03T07:31:19+0000,59.788,-136.637,1.0,4.0,ML,109 WNW of Haines
90217,2017-05-04T03:13:43+0000,59.816,-136.673,1.6,4.7,Mw,113 WNW of Haines
90218,2017-05-04T03:30:13+0000,59.794,-136.695,1.3,4.1,ML,112 WNW of Haines
90219,2017-05-04T03:43:43+0000,59.804,-136.639,0.0,4.0,ML,111 WNW of Haines
90230,2017-05-05T05:21:31+0000,59.823,-136.648,1.3,4.4,ML,112 WNW of Haines
90256,2017-05-07T20:05:32+0000,50.542,-130.321,10.0,4.4,Mw,205 W of Pt. Hardy
90307,2017-05-10T15:14:25+0000,65.021,-134.289,1.0,4.5,Mw,267 E of Dawson
90435,2017-05-19T12:09:12+0000,47.517,-128.309,10.0,4.6,Mw,253 SW of Tofino
90457,2017-05-21T19:33:39+0000,59.772,-136.59,5.0,4.5,Mw,106 WNW of Haines
90459,2017-05-22T01:35:52+0000,74.997,-72.753,18.0,4.9,ML,Baffin Bay
90723,2017-06-10T20:38:15+0000,50.495,-130.359,10.0,4.8,Mw,209 W of Pt. Hardy
90724,2017-06-10T20:38:15+0000,50.495,-130.359,10.0,4.9,Mw,209 W of Pt. Hardy
90831,2017-06-19T17:22:58+0000,49.752,-126.685,36.7,4.1,Mw,42 W of Gold R.
90860,2017-06-22T01:35:07+0000,59.769,-136.528,1.0,4.6,Mw,103 WNW of Haines
90962,2017-06-30T18:05:19+0000,50.52,-130.294,10.0,4.3,Mw,204 W of Pt. Hardy
91180,2017-07-17T21:52:35+0000,60.992,-138.311,1.0,4.1,Mw,50 WNW of Haines Jct.
91273,2017-07-29T14:15:16+0000,51.321,-130.862,10.0,4.3,Mw,210 WSW of Bella Bella
91432,2017-08-10T03:44:09+0000,54.508,-134.117,23.2,4.6,Mw,139 WNW of Masset
91507,2017-08-18T04:44:35+0000,58.971,-136.452,1.0,4.7,Mw,71 W of Haines
91866,2017-09-16T23:38:02+0000,59.852,-136.766,1.0,5.2,Mw,108 SE of Haines Jct.
91906,2017-09-21T10:09:16+0000,58.062,-139.03,10.0,4.3,Mw,139 SSE of Yakutat
92014,2017-09-28T07:48:02+0000,50.643,-130.519,10.0,4.4,Mw,218 W of Pt. Hardy
92200,2017-10-11T06:05:22+0000,61.575,-141.095,5.2,4.3,Mw,212 WNW of Haines Jct.
92202,2017-10-11T09:26:05+0000,48.163,-128.28,10.0,4.5,Mw,205 WSW of Tofino
92240,2017-10-15T02:09:32+0000,65.399,-91.289,18.0,4.1,ML,231 NNW of Chesterfield Inlet
92458,2017-11-02T12:14:00+0000,61.552,-110.483,20.0,4.6,Mw,232 ESE of Yellowknife
92460,2017-11-02T14:12:12+0000,61.587,-110.485,25.0,4.5,Mw,230 ESE of Yellowknife
92496,2017-11-05T22:27:44+0000,61.408,-140.068,1.1,4.3,Mw,155 WNW of Haines Jct.
92497,2017-11-05T22:27:44+0000,61.408,-140.068,1.1,4.3,Mw,SOUTHERN 
92571,2017-11-13T16:00:37+0000,60.518,-142.664,5.0,4.4,Mw,210 E of Valdez
92572,2017-11-13T18:37:28+0000,49.206,-129.898,10.0,4.0,Mw,243 WSW of Pt. Hardy
92573,2017-11-13T18:37:28+0000,49.206,-129.898,10.0,4.5,Mw,243 WSW of Pt. Hardy
92661,2017-11-21T09:47:05+0000,49.157,-130.015,10.0,4.3,Mw,253 WSW of Pt. Hardy
92662,2017-11-21T09:47:05+0000,49.157,-130.015,10.0,4.9,Mw,253 WSW of Pt. Hardy
92739,2017-11-26T11:42:11+0000,60.801,-58.014,18.0,4.1,ML,376 E from Resolution Island
92819,2017-12-04T03:51:41+0000,50.424,-130.314,10.0,4.5,Mw,207 W of Pt. Hardy
92852,2017-12-05T22:14:14+0000,51.368,-130.758,10.0,4.4,Mw,201 WSW of Bella Bella
93022,2017-12-17T04:11:08+0000,50.049,-130.073,10.0,4.0,Mw,201 WSW of Pt. Hardy
93023,2017-12-17T04:11:08+0000,50.049,-130.073,10.0,4.7,Mw,201 WSW of Pt. Hardy
93054,2017-12-19T00:10:15+0000,59.845,-136.743,4.7,4.3,Mw,109 SE of Haines Jct.
93111,2017-12-22T08:00:13+0000,65.468,-134.102,1.5,5.1,Mw,220 S of Fort McPherson
93193,2017-12-24T22:49:32+0000,44.043,-128.595,10.0,4.3,Mw,593 SSW of Ucluelet
93207,2017-12-25T19:46:32+0000,55.539,-135.124,10.0,4.1,Mw,168 S of Sitka
93208,2017-12-25T19:46:32+0000,55.539,-135.124,10.0,4.6,Mw,168 S of Sitka
93241,2017-12-28T08:51:12+0000,47.179,-76.288,18.0,4.2,MN,83 NW from Ferme-Neuve
93375,2018-01-04T21:00:46+0000,80.779,-113.55,18.0,4.1,ML,299 NW from Isachsen
93454,2018-01-10T18:40:07+0000,50.732,-130.534,10.0,4.0,Mw,219 W of Pt. Hardy
93455,2018-01-10T18:40:07+0000,50.732,-130.534,10.0,4.5,Mw,219 W of Pt. Hardy
93509,2018-01-14T18:54:01+0000,50.504,-130.288,10.0,4.8,Mw,204 W of Pt. Hardy
93510,2018-01-14T19:10:52+0000,50.5,-130.27,10.0,4.7,Mw,202 W of Pt. Hardy
93514,2018-01-14T20:25:35+0000,50.444,-130.257,10.0,4.5,Mw,202 W of Pt. Hardy
93515,2018-01-14T20:36:08+0000,50.472,-130.265,10.0,4.0,Mw,202 W of Pt. Hardy
93518,2018-01-14T21:41:24+0000,50.433,-130.282,10.0,4.3,Mw,204 W of Pt. Hardy
93530,2018-01-15T05:38:43+0000,50.516,-130.121,10.0,4.0,Mw,192 W of Pt. Hardy
93571,2018-01-18T02:47:47+0000,59.79,-136.773,1.7,4.5,Mw,114 SE of Haines Jct.
93637,2018-01-23T10:39:19+0000,48.815,-129.336,10.0,4.4,Mw,251 SW of Pt. Hardy
93671,2018-01-26T02:25:55+0000,55.121,-52.096,18.0,4.0,ML,398 NE from Mary's Harbour
93693,2018-01-28T08:52:01+0000,51.113,-130.495,10.0,4.1,Mw,200 WSW of Bella Bella
94033,2018-03-01T18:35:34+0000,50.555,-130.386,10.0,4.6,Mw,210 W of Pt. Hardy
94056,2018-03-05T12:07:48+0000,73.91,-72.472,18.0,4.0,ML,223 NE from Pond Inlet
94065,2018-03-06T09:38:24+0000,49.521,-127.586,10.0,4.1,Mw,108 W of Gold R.
94184,2018-03-16T02:56:23+0000,48.984,-129.655,10.0,4.0,Mw,249 SW of Pt. Hardy
94185,2018-03-16T02:56:23+0000,48.984,-129.655,10.0,4.6,Mw,249 SW of Pt. Hardy
94306,2018-03-27T07:06:11+0000,72.342,-53.15,18.0,4.3,ML,Western Greenland
94390,2018-04-03T04:21:13+0000,49.016,-129.374,10.0,4.4,Mw,234 SW of Pt. Hardy
94392,2018-04-03T16:36:40+0000,60.382,-137.861,3.8,4.1,Mw,44 SW of Haines Jct.
94492,2018-04-20T00:01:35+0000,42.121,-83.023,5.0,4.1,MN,7 E from Amherstburg
94532,2018-04-24T17:41:16+0000,50.503,-130.153,10.0,4.3,Mw,194 W of Pt. Hardy
94669,2018-05-10T06:36:15+0000,48.663,-129.387,10.0,4.0,Mw,259 W of Tofino
94675,2018-05-12T03:36:09+0000,81.724,-114.65,18.0,4.2,ML,390 NW from Isachsen
94676,2018-05-12T04:31:37+0000,81.702,-114.64,18.0,4.7,ML,388 NW from Isachsen
94718,2018-05-15T20:31:53+0000,61.156,-140.484,1.0,4.4,Mw,165 W of Haines Jct.
94851,2018-06-02T22:32:39+0000,53.983,-133.548,28.6,4.5,Mw,91 W of Masset
94881,2018-06-04T22:49:30+0000,64.869,-51.957,18.0,5.0,ML,West coast of Greenland. 
94974,2018-06-15T10:09:27+0000,53.648,-134.3,10.0,4.2,Mw,147 W of Masset
95053,2018-06-25T20:55:48+0000,60.616,-43.43,18.0,4.0,ML,Southern Greenland
95096,2018-07-02T04:08:13+0000,51.242,-130.827,10.0,4.0,Mw,212 WSW of Bella Bella
95097,2018-07-02T04:08:13+0000,51.278,-130.762,10.0,4.0,Mw,206 WSW of Bella Bella
95098,2018-07-02T04:08:13+0000,51.278,-130.762,10.0,4.1,Mw,206 WSW of Bella Bella
95152,2018-07-09T07:16:47+0000,43.313,-55.88,18.0,4.1,ML,Atlantic Ocean
95186,2018-07-12T18:07:17+0000,57.549,-137.904,21.0,4.0,Mw,164 W of Sitka
95344,2018-08-01T04:13:48+0000,50.252,-130.228,10.0,4.5,Mw,205 W of Pt. Hardy
95414,2018-08-11T18:27:43+0000,81.335,-118.16,18.0,4.6,ML,400 NW from Isachsen
95476,2018-08-21T13:10:05+0000,50.656,-130.475,10.0,4.9,Mw,215 W of Pt. Hardy
95478,2018-08-22T19:47:23+0000,52.515,-50.14,18.0,4.5,ML,Offshore Newfoundland
95485,2018-08-23T23:14:30+0000,60.374,-56.234,18.0,4.3,ML,459 NE from Nutak
95551,2018-09-03T01:43:02+0000,50.413,-50.139,18.0,4.1,ML,292 NE from Bonavista
95975,2018-10-22T05:39:35+0000,48.927,-129.831,10.0,6.6,Mw,262 SW of Pt. Hardy
95976,2018-10-22T06:05:47+0000,48.975,-129.747,10.0,4.3,Mw,254 SW of Pt. Hardy
95977,2018-10-22T06:05:53+0000,49.075,-129.227,10.0,4.2,Mw,222 SW of Pt. Hardy
95978,2018-10-22T06:16:22+0000,48.977,-129.854,10.0,6.8,Mw,259 SW of Pt. Hardy
95979,2018-10-22T06:22:45+0000,49.051,-129.883,10.0,6.5,Mw,254 SW of Pt. Hardy
95980,2018-10-22T06:28:15+0000,49.019,-130.109,10.0,5.3,Mw,268 WSW of Pt. Hardy
95981,2018-10-22T06:30:02+0000,48.975,-129.796,10.0,4.8,Mw,256 SW of Pt. Hardy
